InvoiceDate,Quantity,TotalPrice,day_of_week,month,lag_7,rolling_mean_7
2011-08-21 14:42:00,290,528.67,6,8,284.0,278.42857142857144
2011-08-21 15:01:00,258,199.22,6,8,478.0,247.0
2011-08-21 15:17:00,439,739.43,6,8,84.0,297.7142857142857
2011-08-21 15:35:00,48,110.96000000000001,6,8,241.0,270.14285714285717
2011-08-21 15:49:00,292,833.32,6,8,84.0,299.85714285714283
2011-08-21 15:50:00,8,39.6,6,8,364.0,249.0
2011-08-21 15:54:00,251,548.97,6,8,408.0,226.57142857142858
2011-08-21 16:02:00,25,52.0,6,8,290.0,188.71428571428572
2011-08-21 16:24:00,241,366.18,6,8,258.0,186.28571428571428
2011-08-22 09:03:00,79,213.5,0,8,439.0,134.85714285714286
2011-08-22 09:10:00,520,817.89,0,8,48.0,202.28571428571428
2011-08-22 09:21:00,188,357.8,0,8,292.0,187.42857142857142
2011-08-22 09:28:00,58,114.94000000000001,0,8,8.0,194.57142857142858
2011-08-22 09:30:00,656,908.74,0,8,251.0,252.42857142857142
2011-08-22 09:51:00,153,327.15,0,8,25.0,270.7142857142857
2011-08-22 09:53:00,70,137.22,0,8,241.0,246.28571428571428
2011-08-22 10:04:00,268,540.9200000000001,0,8,79.0,273.2857142857143
2011-08-22 10:08:00,782,1351.22,0,8,520.0,310.7142857142857
2011-08-22 10:09:00,64,66.24,0,8,188.0,293.0
2011-08-22 10:15:00,149,314.51,0,8,58.0,306.0
2011-08-22 10:18:00,126,252.9,0,8,656.0,230.28571428571428
2011-08-22 10:38:00,62,301.70000000000005,0,8,153.0,217.28571428571428
2011-08-22 10:39:00,391,1127.02,0,8,70.0,263.14285714285717
2011-08-22 10:42:00,154,531.8,0,8,268.0,246.85714285714286
2011-08-22 10:44:00,267,679.25,0,8,782.0,173.28571428571428
2011-08-22 10:47:00,208,303.8,0,8,64.0,193.85714285714286
2011-08-22 10:59:00,613,1388.27,0,8,149.0,260.14285714285717
2011-08-22 11:00:00,30,82.97999999999999,0,8,126.0,246.42857142857142
2011-08-22 11:03:00,86,102.24,0,8,62.0,249.85714285714286
2011-08-22 11:13:00,8,13.2,0,8,391.0,195.14285714285714
2011-08-22 11:17:00,104,174.96,0,8,154.0,188.0
2011-08-22 11:44:00,419,612.68,0,8,267.0,209.71428571428572
2011-08-22 11:54:00,264,463.82,0,8,208.0,217.71428571428572
2011-08-22 11:57:00,236,373.66,0,8,613.0,163.85714285714286
2011-08-22 12:10:00,295,315.68,0,8,30.0,201.71428571428572
2011-08-22 12:16:00,70,125.7,0,8,86.0,199.42857142857142
2011-08-22 12:22:00,322,316.02,0,8,8.0,244.28571428571428
2011-08-22 12:26:00,209,163.72,0,8,104.0,259.2857142857143
2011-08-22 12:32:00,90,151.98000000000002,0,8,419.0,212.28571428571428
2011-08-22 12:40:00,350,511.96000000000004,0,8,264.0,224.57142857142858
2011-08-22 12:45:00,16,57.199999999999996,0,8,236.0,193.14285714285714
2011-08-22 12:46:00,4,34.0,0,8,295.0,151.57142857142858
2011-08-22 12:52:00,165,247.09,0,8,70.0,165.14285714285714
2011-08-22 12:55:00,434,190.06,0,8,322.0,181.14285714285714
2011-08-22 12:58:00,67,157.11,0,8,209.0,160.85714285714286
2011-08-22 12:59:00,584,2067.12,0,8,90.0,231.42857142857142
2011-08-22 13:03:00,25,10.5,0,8,350.0,185.0
2011-08-22 13:20:00,16,40.8,0,8,16.0,185.0
2011-08-22 13:30:00,629,319.55,0,8,4.0,274.2857142857143
2011-08-22 13:32:00,611,1036.18,0,8,165.0,338.0
2011-08-22 13:40:00,120,247.42000000000002,0,8,434.0,293.14285714285717
2011-08-22 13:42:00,185,293.1,0,8,67.0,310.0
2011-08-22 13:55:00,1508,3875.88,0,8,584.0,442.0
2011-08-22 14:03:00,92,307.8,0,8,25.0,451.57142857142856
2011-08-22 14:13:00,209,440.76,0,8,16.0,479.14285714285717
2011-08-22 14:20:00,134,508.0,0,8,629.0,408.42857142857144
2011-08-22 14:23:00,166,230.98000000000002,0,8,611.0,344.85714285714283
2011-08-22 14:35:00,116,325.8,0,8,120.0,344.2857142857143
2011-08-22 14:37:00,307,453.79,0,8,185.0,361.7142857142857
2011-08-22 14:38:00,586,1062.88,0,8,1508.0,230.0
2011-08-22 14:41:00,192,931.5,0,8,92.0,244.28571428571428
2011-08-22 15:05:00,1426,1916.13,0,8,209.0,418.14285714285717
2011-08-22 15:07:00,18,39.900000000000006,0,8,134.0,401.57142857142856
2011-08-22 15:22:00,36,89.44,0,8,166.0,383.0
2011-08-22 15:27:00,48,408.0,0,8,116.0,373.2857142857143
2011-08-22 15:42:00,24,148.57,0,8,307.0,332.85714285714283
2011-08-22 15:43:00,210,409.76,0,8,586.0,279.14285714285717
2011-08-22 15:55:00,322,630.39,0,8,192.0,297.7142857142857
2011-08-23 08:51:00,4,72.0,1,8,1426.0,94.57142857142857
2011-08-23 08:54:00,124,304.2,1,8,18.0,109.71428571428571
2011-08-23 09:17:00,1,50.0,1,8,36.0,104.71428571428571
2011-08-23 09:38:00,390,563.64,1,8,48.0,153.57142857142858
2011-08-23 09:53:00,489,737.79,1,8,24.0,220.0
2011-08-23 09:57:00,259,432.48,1,8,210.0,227.0
2011-08-23 10:24:00,165,385.88,1,8,322.0,204.57142857142858
2011-08-23 10:29:00,413,1103.15,1,8,4.0,263.0
2011-08-23 10:31:00,52,165.58,1,8,124.0,252.71428571428572
2011-08-23 10:36:00,74,309.5,1,8,1.0,263.14285714285717
2011-08-23 10:48:00,48,34.56,1,8,390.0,214.28571428571428
2011-08-23 10:56:00,1288,780.0,1,8,489.0,328.42857142857144
2011-08-23 11:01:00,184,351.1,1,8,259.0,317.7142857142857
2011-08-23 11:12:00,374,526.72,1,8,165.0,347.57142857142856
2011-08-23 11:16:00,164,309.24,1,8,413.0,312.0
2011-08-23 11:30:00,295,654.15,1,8,52.0,346.7142857142857
2011-08-23 11:41:00,217,263.13,1,8,74.0,367.14285714285717
2011-08-23 11:47:00,585,967.77,1,8,48.0,443.85714285714283
2011-08-23 11:51:00,78,177.9,1,8,1288.0,271.0
2011-08-23 11:53:00,455,205.71,1,8,184.0,309.7142857142857
2011-08-23 12:18:00,501,879.35,1,8,374.0,327.85714285714283
2011-08-23 12:21:00,508,765.9,1,8,164.0,377.0
2011-08-23 12:22:00,80,98.88,1,8,295.0,346.2857142857143
2011-08-23 12:26:00,42,300.9,1,8,217.0,321.2857142857143
2011-08-23 12:30:00,572,1436.49,1,8,585.0,319.42857142857144
2011-08-23 12:37:00,186,250.86,1,8,78.0,334.85714285714283
2011-08-23 12:43:00,54,96.3,1,8,455.0,277.57142857142856
2011-08-23 12:47:00,96,244.8,1,8,501.0,219.71428571428572
2011-08-23 13:13:00,251,241.09,1,8,508.0,183.0
2011-08-23 13:27:00,213,367.34000000000003,1,8,80.0,202.0
2011-08-23 13:28:00,12,15.0,1,8,42.0,197.71428571428572
2011-08-23 13:30:00,300,75.0,1,8,572.0,158.85714285714286
2011-08-23 13:35:00,238,645.83,1,8,186.0,166.28571428571428
2011-08-23 13:40:00,411,455.67,1,8,54.0,217.28571428571428
2011-08-23 13:50:00,489,951.96,1,8,96.0,273.42857142857144
2011-08-23 13:51:00,100,128.31,1,8,251.0,251.85714285714286
2011-08-23 13:55:00,288,424.80000000000007,1,8,213.0,262.57142857142856
2011-08-23 13:59:00,322,275.82,1,8,12.0,306.85714285714283
2011-08-23 14:00:00,86,308.66,1,8,300.0,276.2857142857143
2011-08-23 14:19:00,277,631.75,1,8,238.0,281.85714285714283
2011-08-23 14:23:00,406,851.06,1,8,411.0,281.14285714285717
2011-08-23 14:25:00,205,379.27000000000004,1,8,489.0,240.57142857142858
2011-08-23 14:53:00,234,327.93,1,8,100.0,259.7142857142857
2011-08-23 14:55:00,200,425.6,1,8,288.0,247.14285714285714
2011-08-23 15:20:00,269,524.1,1,8,322.0,239.57142857142858
2011-08-23 15:24:00,156,237.21,1,8,86.0,249.57142857142858
2011-08-23 15:33:00,58,114.06,1,8,277.0,218.28571428571428
2011-08-23 15:34:00,248,312.66,1,8,406.0,195.71428571428572
2011-08-23 16:01:00,178,375.19,1,8,205.0,191.85714285714286
2011-08-23 16:16:00,147,269.28,1,8,234.0,179.42857142857142
2011-08-23 16:36:00,104,306.72,1,8,200.0,165.71428571428572
2011-08-23 16:49:00,160,306.96000000000004,1,8,269.0,150.14285714285714
2011-08-23 16:56:00,1,15.0,1,8,156.0,128.0
2011-08-23 17:13:00,321,449.56,1,8,58.0,165.57142857142858
2011-08-23 17:18:00,148,150.44,1,8,248.0,151.28571428571428
2011-08-23 17:31:00,135,280.17,1,8,178.0,145.14285714285714
2011-08-23 17:37:00,52,84.69,1,8,147.0,131.57142857142858
2011-08-24 08:09:00,317,509.34000000000003,2,8,104.0,162.0
2011-08-24 08:27:00,22,57.5,2,8,160.0,142.28571428571428
2011-08-24 08:49:00,128,241.44000000000003,2,8,1.0,160.42857142857142
2011-08-24 09:23:00,277,366.45,2,8,321.0,154.14285714285714
2011-08-24 09:30:00,1116,786.84,2,8,148.0,292.42857142857144
2011-08-24 09:41:00,74,239.90000000000003,2,8,135.0,283.7142857142857
2011-08-24 09:46:00,93,255.15,2,8,52.0,289.57142857142856
2011-08-24 09:56:00,242,330.74,2,8,317.0,278.85714285714283
2011-08-24 10:06:00,432,452.15999999999997,2,8,22.0,337.42857142857144
2011-08-24 10:13:00,107,184.26,2,8,128.0,334.42857142857144
2011-08-24 10:19:00,174,365.82,2,8,277.0,319.7142857142857
2011-08-24 10:20:00,264,116.88,2,8,1116.0,198.0
2011-08-24 10:22:00,43,121.37,2,8,74.0,193.57142857142858
2011-08-24 10:36:00,156,338.2,2,8,93.0,202.57142857142858
2011-08-24 10:37:00,414,457.92,2,8,242.0,227.14285714285714
2011-08-24 10:45:00,589,624.4300000000001,2,8,432.0,249.57142857142858
2011-08-24 10:51:00,98,253.31,2,8,107.0,248.28571428571428
2011-08-24 10:52:00,2000,640.0,2,8,174.0,509.14285714285717
2011-08-24 11:31:00,398,424.15000000000003,2,8,264.0,528.2857142857143
2011-08-24 11:54:00,580,871.2,2,8,43.0,605.0
2011-08-24 12:00:00,338,302.58,2,8,156.0,631.0
2011-08-24 12:04:00,267,435.33,2,8,414.0,610.0
2011-08-24 12:11:00,47,130.03,2,8,589.0,532.5714285714286
2011-08-24 12:20:00,458,1103.32,2,8,98.0,584.0
2011-08-24 12:23:00,352,1142.88,2,8,2000.0,348.57142857142856
2011-08-24 12:32:00,37,92.3,2,8,398.0,297.0
2011-08-24 12:36:00,383,442.89,2,8,580.0,268.85714285714283
2011-08-24 12:39:00,70,83.58,2,8,338.0,230.57142857142858
2011-08-24 12:51:00,1372,2597.0,2,8,267.0,388.42857142857144
2011-08-24 12:52:00,2484,5355.0,2,8,47.0,736.5714285714286
2011-08-24 12:54:00,90,161.94,2,8,458.0,684.0
2011-08-24 12:58:00,139,244.65,2,8,352.0,653.5714285714286
2011-08-24 13:07:00,85,137.14,2,8,37.0,660.4285714285714
2011-08-24 13:11:00,212,391.68,2,8,383.0,636.0
2011-08-24 13:12:00,178,310.76,2,8,70.0,651.4285714285714
2011-08-24 13:15:00,73,136.68,2,8,1372.0,465.85714285714283
2011-08-24 13:18:00,44,103.47,2,8,2484.0,117.28571428571429
2011-08-24 13:22:00,58,172.2,2,8,90.0,112.71428571428571
2011-08-24 13:23:00,2335,2736.99,2,8,139.0,426.42857142857144
2011-08-24 13:24:00,1300,2275.0,2,8,85.0,600.0
2011-08-24 13:26:00,1460,1304.44,2,8,212.0,778.2857142857143
2011-08-24 13:27:00,240,189.6,2,8,178.0,787.1428571428571
2011-08-24 13:30:00,73,112.10000000000001,2,8,73.0,787.1428571428571
2011-08-24 13:33:00,658,1177.7,2,8,44.0,874.8571428571429
2011-08-24 13:42:00,178,383.92,2,8,58.0,892.0
2011-08-24 13:55:00,31,96.75,2,8,2335.0,562.8571428571429
2011-08-24 13:57:00,72,213.55,2,8,1300.0,387.42857142857144
2011-08-24 14:02:00,122,354.62,2,8,1460.0,196.28571428571428
2011-08-24 14:14:00,96,116.16,2,8,240.0,175.71428571428572
2011-08-24 14:19:00,181,213.9,2,8,73.0,191.14285714285714
2011-08-24 14:23:00,227,454.58,2,8,658.0,129.57142857142858
2011-08-24 14:28:00,71,101.66,2,8,178.0,114.28571428571429
2011-08-24 14:40:00,376,233.21,2,8,31.0,163.57142857142858
2011-08-24 14:41:00,6,15.3,2,8,72.0,154.14285714285714
2011-08-24 14:46:00,136,202.0,2,8,122.0,156.14285714285714
2011-08-24 14:53:00,501,549.07,2,8,96.0,214.0
2011-08-24 14:54:00,838,887.47,2,8,181.0,307.85714285714283
2011-08-24 14:57:00,545,302.5,2,8,227.0,353.2857142857143
2011-08-24 14:59:00,858,1187.74,2,8,71.0,465.7142857142857
2011-08-24 15:04:00,184,309.5,2,8,376.0,438.2857142857143
2011-08-24 15:08:00,1165,1564.7,2,8,6.0,603.8571428571429
2011-08-24 15:09:00,12,17.4,2,8,136.0,586.1428571428571
2011-08-24 15:12:00,289,394.09000000000003,2,8,501.0,555.8571428571429
2011-08-24 15:47:00,426,706.22,2,8,838.0,497.0
2011-08-24 15:51:00,63,302.96000000000004,2,8,545.0,428.14285714285717
2011-08-24 16:00:00,16,94.72,2,8,858.0,307.85714285714283
2011-08-24 16:02:00,118,305.63,2,8,184.0,298.42857142857144
2011-08-24 16:13:00,395,530.22,2,8,1165.0,188.42857142857142
2011-08-24 16:16:00,6,22.5,2,8,12.0,187.57142857142858
2011-08-24 16:23:00,238,247.5,2,8,289.0,180.28571428571428
2011-08-24 16:24:00,42,32.82,2,8,426.0,125.42857142857143
2011-08-25 08:58:00,168,439.23,3,8,63.0,140.42857142857142
2011-08-25 09:18:00,110,242.15,3,8,16.0,153.85714285714286
2011-08-25 09:39:00,160,356.64,3,8,118.0,159.85714285714286
2011-08-25 09:53:00,156,402.7,3,8,395.0,125.71428571428571
2011-08-25 09:55:00,790,1114.52,3,8,6.0,237.71428571428572
2011-08-25 09:56:00,90,341.1,3,8,238.0,216.57142857142858
2011-08-25 10:00:00,44,97.0,3,8,42.0,216.85714285714286
2011-08-25 10:16:00,350,665.9,3,8,168.0,242.85714285714286
2011-08-25 10:25:00,142,335.52,3,8,110.0,247.42857142857142
2011-08-25 10:26:00,433,719.2,3,8,160.0,286.42857142857144
2011-08-25 10:32:00,340,678.88,3,8,156.0,312.7142857142857
2011-08-25 10:39:00,296,120.0,3,8,790.0,242.14285714285714
2011-08-25 10:43:00,72,76.32000000000001,3,8,90.0,239.57142857142858
2011-08-25 10:45:00,72,306.0,3,8,44.0,243.57142857142858
2011-08-25 10:49:00,68,248.60000000000002,3,8,350.0,203.28571428571428
2011-08-25 10:55:00,30,86.10000000000001,3,8,142.0,187.28571428571428
2011-08-25 11:09:00,20,17.0,3,8,433.0,128.28571428571428
2011-08-25 11:27:00,52,51.559999999999995,3,8,340.0,87.14285714285714
2011-08-25 11:31:00,204,75.36,3,8,296.0,74.0
2011-08-25 11:36:00,246,482.54,3,8,72.0,98.85714285714286
2011-08-25 11:40:00,266,510.32,3,8,72.0,126.57142857142857
2011-08-25 11:46:00,124,338.54,3,8,68.0,134.57142857142858
2011-08-25 11:59:00,470,628.38,3,8,30.0,197.42857142857142
2011-08-25 12:06:00,169,451.91999999999996,3,8,20.0,218.71428571428572
2011-08-25 12:10:00,361,472.54,3,8,52.0,262.85714285714283
2011-08-25 12:11:00,256,496.3,3,8,204.0,270.2857142857143
2011-08-25 12:12:00,132,115.34,3,8,246.0,254.0
2011-08-25 12:13:00,67,121.25,3,8,266.0,225.57142857142858
2011-08-25 12:26:00,171,243.1,3,8,124.0,232.28571428571428
2011-08-25 12:33:00,195,295.3,3,8,470.0,193.0
2011-08-25 12:46:00,15,134.75,3,8,169.0,171.0
2011-08-25 12:50:00,289,378.0,3,8,361.0,160.71428571428572
2011-08-25 12:57:00,168,309.5,3,8,256.0,148.14285714285714
2011-08-25 12:59:00,40,322.32,3,8,132.0,135.0
2011-08-25 13:12:00,206,470.40000000000003,3,8,67.0,154.85714285714286
2011-08-25 13:24:00,240,318.92,3,8,171.0,164.71428571428572
2011-08-25 13:33:00,14,190.1,3,8,195.0,138.85714285714286
2011-08-25 13:40:00,326,249.72,3,8,15.0,183.28571428571428
2011-08-25 13:46:00,545,644.34,3,8,289.0,219.85714285714286
2011-08-25 13:54:00,9,284.55,3,8,168.0,197.14285714285714
2011-08-25 14:13:00,310,662.5600000000001,3,8,40.0,235.71428571428572
2011-08-25 14:21:00,283,622.84,3,8,206.0,246.71428571428572
2011-08-25 14:23:00,224,331.26,3,8,240.0,244.42857142857142
2011-08-25 14:34:00,240,222.96,3,8,14.0,276.7142857142857
2011-08-25 14:42:00,869,630.68,3,8,326.0,354.2857142857143
2011-08-25 14:50:00,407,570.25,3,8,545.0,334.57142857142856
2011-08-25 14:51:00,36,153.0,3,8,9.0,338.42857142857144
2011-08-25 15:04:00,363,1066.83,3,8,310.0,346.0
2011-08-25 15:09:00,47,106.03,3,8,283.0,312.2857142857143
2011-08-25 15:10:00,216,404.8,3,8,224.0,311.14285714285717
2011-08-25 15:12:00,251,394.28,3,8,240.0,312.7142857142857
2011-08-25 15:18:00,94,154.24,3,8,869.0,202.0
2011-08-25 15:21:00,304,601.88,3,8,407.0,187.28571428571428
2011-08-25 15:22:00,197,353.86,3,8,36.0,210.28571428571428
2011-08-25 15:34:00,11,38.41,3,8,363.0,160.0
2011-08-25 15:35:00,163,372.37,3,8,47.0,176.57142857142858
2011-08-25 15:47:00,96,184.0,3,8,216.0,159.42857142857142
2011-08-25 15:49:00,113,129.75,3,8,251.0,139.71428571428572
2011-08-25 15:50:00,106,138.14,3,8,94.0,141.42857142857142
2011-08-25 17:21:00,138,314.70000000000005,3,8,304.0,117.71428571428571
2011-08-25 17:22:00,494,691.21,3,8,197.0,160.14285714285714
2011-08-25 18:45:00,111,163.8,3,8,11.0,174.42857142857142
2011-08-25 19:39:00,124,157.18,3,8,163.0,168.85714285714286
2011-08-25 19:45:00,19,51.300000000000004,3,8,96.0,157.85714285714286
2011-08-25 19:48:00,18,66.87,3,8,113.0,144.28571428571428
2011-08-25 19:55:00,35,80.17999999999999,3,8,106.0,134.14285714285714
2011-08-26 08:59:00,163,410.55,4,8,138.0,137.71428571428572
2011-08-26 09:37:00,292,478.96000000000004,4,8,494.0,108.85714285714286
2011-08-26 09:55:00,1008,1062.24,4,8,111.0,237.0
2011-08-26 09:58:00,240,333.44,4,8,124.0,253.57142857142858
2011-08-26 10:32:00,258,301.92,4,8,19.0,287.7142857142857
2011-08-26 10:50:00,620,872.02,4,8,18.0,373.7142857142857
2011-08-26 11:18:00,310,577.94,4,8,35.0,413.0
2011-08-26 11:19:00,61,125.85,4,8,163.0,398.42857142857144
2011-08-26 11:24:00,600,432.0,4,8,292.0,442.42857142857144
2011-08-26 11:35:00,37,130.99,4,8,1008.0,303.7142857142857
2011-08-26 11:40:00,122,498.48,4,8,240.0,286.85714285714283
2011-08-26 11:47:00,256,352.36,4,8,258.0,286.57142857142856
2011-08-26 11:48:00,384,940.8000000000001,4,8,620.0,252.85714285714286
2011-08-26 11:53:00,659,851.09,4,8,310.0,302.7142857142857
2011-08-26 11:54:00,267,346.01,4,8,61.0,332.14285714285717
2011-08-26 11:58:00,199,472.13,4,8,600.0,274.85714285714283
2011-08-26 12:36:00,119,306.19,4,8,37.0,286.57142857142856
2011-08-26 12:41:00,387,551.03,4,8,122.0,324.42857142857144
2011-08-26 12:44:00,4,185.9,4,8,256.0,288.42857142857144
2011-08-26 12:49:00,256,231.1,4,8,384.0,270.14285714285717
2011-08-26 12:54:00,191,278.74,4,8,659.0,203.28571428571428
2011-08-26 12:55:00,71,143.74,4,8,267.0,175.28571428571428
2011-08-26 13:00:00,338,388.12,4,8,199.0,195.14285714285714
2011-08-26 13:16:00,168,162.48000000000002,4,8,119.0,202.14285714285714
2011-08-26 13:22:00,808,336.34,4,8,387.0,262.2857142857143
2011-08-26 13:25:00,180,301.92,4,8,4.0,287.42857142857144
2011-08-26 13:56:00,105,199.28,4,8,256.0,265.85714285714283
2011-08-26 14:04:00,466,581.82,4,8,191.0,305.14285714285717
2011-08-26 14:13:00,1,15.0,4,8,71.0,295.14285714285717
2011-08-26 14:17:00,4628,6429.639999999999,4,8,338.0,908.0
2011-08-26 14:20:00,480,998.4,4,8,168.0,952.5714285714286
2011-08-26 14:23:00,234,191.1,4,8,808.0,870.5714285714286
2011-08-26 14:29:00,277,640.14,4,8,180.0,884.4285714285714
2011-08-26 14:40:00,140,285.16,4,8,105.0,889.4285714285714
2011-08-26 14:44:00,617,748.86,4,8,466.0,911.0
2011-08-26 14:45:00,866,1286.57,4,8,1.0,1034.5714285714287
2011-08-26 14:51:00,69,126.39000000000001,4,8,4628.0,383.2857142857143
2011-08-26 15:25:00,141,329.67,4,8,480.0,334.85714285714283
2011-08-26 15:38:00,72,76.32000000000001,4,8,234.0,311.7142857142857
2011-08-26 15:44:00,694,1130.95,4,8,277.0,371.2857142857143
2011-08-28 10:15:00,96,244.8,6,8,140.0,365.0
2011-08-28 10:21:00,219,287.84999999999997,6,8,617.0,308.14285714285717
2011-08-28 10:40:00,151,385.47,6,8,866.0,206.0
2011-08-28 10:43:00,41,103.24000000000001,6,8,69.0,202.0
2011-08-28 10:54:00,12,35.400000000000006,6,8,141.0,183.57142857142858
2011-08-28 11:01:00,97,142.74,6,8,72.0,187.14285714285714
2011-08-28 11:02:00,188,352.23,6,8,694.0,114.85714285714286
2011-08-28 11:19:00,72,130.8,6,8,96.0,111.42857142857143
2011-08-28 11:25:00,75,137.19,6,8,219.0,90.85714285714286
2011-08-28 11:55:00,232,162.29,6,8,151.0,102.42857142857143
2011-08-28 12:00:00,4,19.8,6,8,41.0,97.14285714285714
2011-08-28 12:01:00,158,312.98,6,8,12.0,118.0
2011-08-28 12:06:00,71,124.16,6,8,97.0,114.28571428571429
2011-08-28 12:11:00,108,169.38,6,8,188.0,102.85714285714286
2011-08-28 12:16:00,260,264.73,6,8,72.0,129.71428571428572
2011-08-28 12:28:00,125,239.11,6,8,75.0,136.85714285714286
2011-08-28 12:29:00,289,301.93,6,8,232.0,145.0
2011-08-28 12:31:00,489,835.95,6,8,4.0,214.28571428571428
2011-08-28 12:43:00,48,85.92,6,8,158.0,198.57142857142858
2011-08-28 12:44:00,195,292.52,6,8,71.0,216.28571428571428
2011-08-28 12:57:00,258,365.78,6,8,108.0,237.71428571428572
2011-08-28 13:08:00,129,233.67000000000002,6,8,260.0,219.0
2011-08-28 13:18:00,434,526.26,6,8,125.0,263.14285714285717
2011-08-28 13:32:00,800,1246.49,6,8,289.0,336.14285714285717
2011-08-28 13:35:00,632,627.64,6,8,489.0,356.57142857142856
2011-08-28 13:42:00,204,505.8,6,8,48.0,378.85714285714283
2011-08-28 14:00:00,70,186.9,6,8,195.0,361.0
2011-08-28 14:16:00,23,44.370000000000005,6,8,258.0,327.42857142857144
2011-08-28 14:28:00,81,174.83,6,8,129.0,320.57142857142856
2011-08-28 14:39:00,106,196.93,6,8,434.0,273.7142857142857
2011-08-28 14:53:00,318,642.4200000000001,6,8,800.0,204.85714285714286
2011-08-28 15:01:00,92,154.02,6,8,632.0,127.71428571428571
2011-08-28 15:17:00,50,125.77,6,8,204.0,105.71428571428571
2011-08-28 15:25:00,70,178.7,6,8,70.0,105.71428571428571
2011-08-28 15:27:00,110,259.93,6,8,23.0,118.14285714285714
2011-08-28 15:58:00,112,315.72,6,8,81.0,122.57142857142857
2011-08-28 16:09:00,355,391.31,6,8,106.0,158.14285714285714
2011-08-30 08:15:00,133,403.83000000000004,1,8,318.0,131.71428571428572
2011-08-30 09:36:00,215,462.75,1,8,92.0,149.28571428571428
2011-08-30 10:07:00,546,1862.7,1,8,50.0,220.14285714285714
2011-08-30 10:20:00,443,612.09,1,8,70.0,273.42857142857144
2011-08-30 10:49:00,7,21.84,1,8,110.0,258.7142857142857
2011-08-30 11:32:00,549,1103.49,1,8,112.0,321.14285714285717
2011-08-30 11:37:00,300,537.0,1,8,355.0,313.2857142857143
2011-08-30 11:54:00,120,214.8,1,8,133.0,311.42857142857144
2011-08-30 12:00:00,101,239.53,1,8,215.0,295.14285714285717
2011-08-30 12:11:00,49,125.92,1,8,546.0,224.14285714285714
2011-08-30 12:16:00,73,221.46,1,8,443.0,171.28571428571428
2011-08-30 12:32:00,108,291.24,1,8,7.0,185.71428571428572
2011-08-30 12:45:00,57,161.16000000000003,1,8,549.0,115.42857142857143
2011-08-30 13:47:00,180,308.46999999999997,1,8,300.0,98.28571428571429
2011-08-30 14:09:00,126,230.53,1,8,120.0,99.14285714285714
2011-08-30 15:16:00,142,309.38,1,8,101.0,105.0
2011-08-30 15:37:00,194,252.5,1,8,49.0,125.71428571428571
2011-08-30 15:42:00,396,762.58,1,8,73.0,171.85714285714286
2011-08-30 16:43:00,255,390.78000000000003,1,8,108.0,192.85714285714286
2011-08-30 16:53:00,174,211.96,1,8,57.0,209.57142857142858
2011-08-30 17:23:00,47,109.7,1,8,180.0,190.57142857142858
2011-08-31 08:55:00,149,198.98,2,8,126.0,193.85714285714286
2011-08-31 09:10:00,338,307.42,2,8,142.0,221.85714285714286
2011-08-31 09:11:00,1151,4257.0599999999995,2,8,194.0,358.57142857142856
2011-08-31 09:44:00,5,140.0,2,8,396.0,302.7142857142857
2011-08-31 09:55:00,216,386.64,2,8,255.0,297.14285714285717
2011-08-31 10:06:00,221,308.69,2,8,174.0,303.85714285714283
2011-08-31 10:21:00,1,15.0,2,8,47.0,297.2857142857143
2011-08-31 10:24:00,1,145.0,2,8,149.0,276.14285714285717
2011-08-31 10:30:00,275,390.98,2,8,338.0,267.14285714285717
2011-08-31 10:40:00,104,128.95,2,8,1151.0,117.57142857142857
2011-08-31 10:42:00,144,397.24,2,8,5.0,137.42857142857142
2011-08-31 10:46:00,1000,340.0,2,8,216.0,249.42857142857142
2011-08-31 10:47:00,524,979.64,2,8,221.0,292.7142857142857
2011-08-31 10:55:00,2,16.9,2,8,1.0,292.85714285714283
2011-08-31 11:06:00,384,292.68,2,8,1.0,347.57142857142856
2011-08-31 11:22:00,820,1330.44,2,8,275.0,425.42857142857144
2011-08-31 11:25:00,192,138.24,2,8,104.0,438.0
2011-08-31 11:40:00,204,111.0,2,8,144.0,446.57142857142856
2011-08-31 11:50:00,256,314.28000000000003,2,8,1000.0,340.2857142857143
2011-08-31 12:11:00,191,383.4,2,8,524.0,292.7142857142857
2011-08-31 12:18:00,122,250.8,2,8,2.0,309.85714285714283
2011-08-31 12:31:00,49,219.0,2,8,384.0,262.0
2011-08-31 12:33:00,201,424.06,2,8,820.0,173.57142857142858
2011-08-31 13:23:00,100,275.7,2,8,192.0,160.42857142857142
2011-08-31 13:31:00,168,290.52,2,8,204.0,155.28571428571428
2011-08-31 13:37:00,416,537.96,2,8,256.0,178.14285714285714
2011-08-31 13:55:00,73,195.15,2,8,191.0,161.28571428571428
2011-08-31 13:56:00,333,682.19,2,8,122.0,191.42857142857142
2011-08-31 14:22:00,52,116.56,2,8,49.0,191.85714285714286
2011-08-31 14:28:00,126,224.64,2,8,201.0,181.14285714285714
2011-08-31 14:35:00,163,194.70000000000002,2,8,100.0,190.14285714285714
2011-08-31 14:52:00,152,237.9,2,8,168.0,187.85714285714286
2011-08-31 15:07:00,987,1565.82,2,8,416.0,269.42857142857144
2011-08-31 15:08:00,24,34.8,2,8,73.0,262.42857142857144
2011-08-31 15:13:00,30,102.48,2,8,333.0,219.14285714285714
2011-08-31 15:30:00,492,1179.64,2,8,52.0,282.0
2011-08-31 15:35:00,50,138.39999999999998,2,8,126.0,271.14285714285717
